ip_address,timestamp,date,time,hour,method,url,path,protocol,status_code,response_size,user_agent
20.171.207.17,17/Apr/2025:05:15:54 +0100,2025-04-17,05:15:54,5,GET,/mountains/nggallery/album/val-di-rhemes-val-daosta-italy,/mountains/nggallery/album/val-di-rhemes-val-daosta-italy,HTTP/2.0,200,10072,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:16:16 +0100,2025-04-17,05:16:16,5,GET,/mountains/nggallery/album/la-thuile-val-daosta-italy,/mountains/nggallery/album/la-thuile-val-daosta-italy,HTTP/2.0,200,10078,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:16:38 +0100,2025-04-17,05:16:38,5,POST,/wp-cron.php?doing_wp_cron=1744863398.1291968822479248046875,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:16:38 +0100,2025-04-17,05:16:38,5,GET,/mountains/nggallery/album/val-di-cogne-val-daosta-italy,/mountains/nggallery/album/val-di-cogne-val-daosta-italy,HTTP/2.0,200,10260,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:19:06 +0100,2025-04-17,05:19:06,5,POST,/wp-cron.php?doing_wp_cron=1744863546.3207969665527343750000,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:19:06 +0100,2025-04-17,05:19:06,5,GET,/music,/music,HTTP/2.0,301,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:19:27 +0100,2025-04-17,05:19:27,5,GET,/mountains,/mountains,HTTP/2.0,301,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:19:49 +0100,2025-04-17,05:19:49,5,POST,/wp-cron.php?doing_wp_cron=1744863588.4134769439697265625000,/wp-cron.php,HTTP/1.1,499,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:19:49 +0100,2025-04-17,05:19:49,5,GET,/xmlrpc.php,/xmlrpc.php,HTTP/2.0,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:20:10 +0100,2025-04-17,05:20:10,5,GET,/wp-content/gallery/val-di-cogne-val-daosta-italy/thumbs/thumbs_raw__MG_6519-raw__MG_6526-thumb.jpg,/wp-content/gallery/val-di-cogne-val-daosta-italy/thumbs/thumbs_raw__MG_6519-raw__MG_6526-thumb.jpg,HTTP/2.0,200,19793,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:20:31 +0100,2025-04-17,05:20:31,5,GET,/retrocomputing/,/retrocomputing/,HTTP/2.0,200,7614,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:20:52 +0100,2025-04-17,05:20:52,5,POST,/wp-cron.php?doing_wp_cron=1744863651.7020800113677978515625,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:20:52 +0100,2025-04-17,05:20:52,5,GET,/feed/,/feed/,HTTP/2.0,200,856,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:21:12 +0100,2025-04-17,05:21:12,5,GET,/mountains/nggallery/album/valnontey-val-daosta-italy-7,/mountains/nggallery/album/valnontey-val-daosta-italy-7,HTTP/2.0,200,10452,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:21:33 +0100,2025-04-17,05:21:33,5,GET,/wp-content/uploads/2021/01/landscape11-thumb.jpg,/wp-content/uploads/2021/01/landscape11-thumb.jpg,HTTP/2.0,200,533876,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:21:54 +0100,2025-04-17,05:21:54,5,POST,/wp-cron.php?doing_wp_cron=1744863713.9694640636444091796875,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:21:54 +0100,2025-04-17,05:21:54,5,GET,/mountains/nggallery/album/valgrisenche-val-daosta-italy,/mountains/nggallery/album/valgrisenche-val-daosta-italy,HTTP/2.0,200,10844,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:22:15 +0100,2025-04-17,05:22:15,5,GET,/wp-content/themes/simple-grid/assets/js/html5shiv.js,/wp-content/themes/simple-grid/assets/js/html5shiv.js,HTTP/2.0,200,3050,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:24:38 +0100,2025-04-17,05:24:38,5,GET,/wp-content/uploads/2021/01/raw__MG_5997-thumb.jpe,/wp-content/uploads/2021/01/raw__MG_5997-thumb.jpe,HTTP/2.0,200,337319,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:25:00 +0100,2025-04-17,05:25:00,5,POST,/wp-cron.php?doing_wp_cron=1744863899.4537940025329589843750,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:25:00 +0100,2025-04-17,05:25:00,5,GET,/xmlrpc.php,/xmlrpc.php,HTTP/2.0,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:25:21 +0100,2025-04-17,05:25:21,5,GET,/mountains/nggallery/album/valsavarenche-val-daosta-italy,/mountains/nggallery/album/valsavarenche-val-daosta-italy,HTTP/2.0,200,11182,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:25:42 +0100,2025-04-17,05:25:42,5,GET,/wp-content/themes/simple-grid/assets/js/navigation.js,/wp-content/themes/simple-grid/assets/js/navigation.js,HTTP/2.0,200,1483,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:26:04 +0100,2025-04-17,05:26:04,5,POST,/wp-cron.php?doing_wp_cron=1744863963.8080379962921142578125,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:26:04 +0100,2025-04-17,05:26:04,5,GET,/mountains/nggallery/album/vertosan-val-daosta-italy,/mountains/nggallery/album/vertosan-val-daosta-italy,HTTP/2.0,200,10092,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:26:25 +0100,2025-04-17,05:26:25,5,POST,/wp-cron.php?doing_wp_cron=1744863985.1678149700164794921875,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:26:25 +0100,2025-04-17,05:26:25,5,GET,/mountains/nggallery/album/valdigne-val-daosta-italy,/mountains/nggallery/album/valdigne-val-daosta-italy,HTTP/2.0,200,10499,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:26:47 +0100,2025-04-17,05:26:47,5,GET,/wp-content/themes/simple-grid/assets/js/custom.js,/wp-content/themes/simple-grid/assets/js/custom.js,HTTP/2.0,200,1583,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:27:07 +0100,2025-04-17,05:27:07,5,GET,/wp-content/uploads/2021/01/raw__MG_5997-thumb-360x360.jpe,/wp-content/uploads/2021/01/raw__MG_5997-thumb-360x360.jpe,HTTP/2.0,200,24296,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:27:30 +0100,2025-04-17,05:27:30,5,POST,/wp-cron.php?doing_wp_cron=1744864049.4494559764862060546875,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:27:30 +0100,2025-04-17,05:27:30,5,GET,/wp-json/wp/v2/pages/1433,/wp-json/wp/v2/pages/1433,HTTP/2.0,200,2561,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:27:53 +0100,2025-04-17,05:27:53,5,POST,/wp-cron.php?doing_wp_cron=1744864072.3707480430603027343750,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:27:53 +0100,2025-04-17,05:27:53,5,GET,/castles/nggallery/czech-republic,/castles/nggallery/czech-republic,HTTP/2.0,200,9722,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
194.38.23.16,17/Apr/2025:05:28:48 +0100,2025-04-17,05:28:48,5,GET,/sites/all/libraries/elfinder/src/connectors/php/connector.php,/sites/all/libraries/elfinder/src/connectors/php/connector.php,HTTP/1.1,403,17034,ALittle Client
84.203.1.217,17/Apr/2025:05:30:13 +0100,2025-04-17,05:30:13,5,POST,/?wordfence_syncAttackData=1744864212.4561,/,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
84.203.1.217,17/Apr/2025:05:30:13 +0100,2025-04-17,05:30:13,5,POST,/wp-cron.php?doing_wp_cron=1744864213.1507499217987060546875,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:30:13 +0100,2025-04-17,05:30:13,5,GET,/castles,/castles,HTTP/2.0,301,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:30:35 +0100,2025-04-17,05:30:35,5,POST,/wp-cron.php?doing_wp_cron=1744864234.7815680503845214843750,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:30:35 +0100,2025-04-17,05:30:35,5,GET,/xmlrpc.php,/xmlrpc.php,HTTP/2.0,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:30:56 +0100,2025-04-17,05:30:56,5,GET,/castles/nggallery/czech-republic/konopiste-czech-republic,/castles/nggallery/czech-republic/konopiste-czech-republic,HTTP/2.0,200,10673,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:31:18 +0100,2025-04-17,05:31:18,5,GET,/castles/nggallery/czech-republic/karlstejn-czech-republic,/castles/nggallery/czech-republic/karlstejn-czech-republic,HTTP/2.0,200,11431,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:31:40 +0100,2025-04-17,05:31:40,5,POST,/wp-cron.php?doing_wp_cron=1744864300.1475930213928222656250,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:31:40 +0100,2025-04-17,05:31:40,5,GET,/music/nggallery/loreena-mckennitt,/music/nggallery/loreena-mckennitt,HTTP/2.0,200,9674,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:32:02 +0100,2025-04-17,05:32:02,5,GET,/music/nggallery/album/the-dublin-legends,/music/nggallery/album/the-dublin-legends,HTTP/2.0,200,11159,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:32:25 +0100,2025-04-17,05:32:25,5,GET,/castles/feed/,/castles/feed/,HTTP/2.0,200,414,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:32:47 +0100,2025-04-17,05:32:47,5,POST,/wp-cron.php?doing_wp_cron=1744864367.4329578876495361328125,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:32:47 +0100,2025-04-17,05:32:47,5,GET,/travels/feed/,/travels/feed/,HTTP/2.0,200,415,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:33:09 +0100,2025-04-17,05:33:09,5,GET,/castles/nggallery/italy,/castles/nggallery/italy,HTTP/2.0,200,9807,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:33:33 +0100,2025-04-17,05:33:33,5,GET,/music/nggallery/album/crash-kings,/music/nggallery/album/crash-kings,HTTP/2.0,200,10441,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:35:54 +0100,2025-04-17,05:35:54,5,POST,/wp-cron.php?doing_wp_cron=1744864553.6036040782928466796875,/wp-cron.php,HTTP/1.1,499,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:35:54 +0100,2025-04-17,05:35:54,5,GET,/xmlrpc.php,/xmlrpc.php,HTTP/2.0,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:36:15 +0100,2025-04-17,05:36:15,5,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1336-thumb.jpg,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1336-thumb.jpg,HTTP/2.0,200,284586,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:36:38 +0100,2025-04-17,05:36:38,5,POST,/wp-cron.php?doing_wp_cron=1744864597.1555740833282470703125,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:36:38 +0100,2025-04-17,05:36:38,5,GET,/castles/nggallery/italy/royal-palace-of-turin-italy,/castles/nggallery/italy/royal-palace-of-turin-italy,HTTP/2.0,200,11098,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:36:59 +0100,2025-04-17,05:36:59,5,GET,/music/nggallery/loreena-mckennitt/loreena-mckennitt,/music/nggallery/loreena-mckennitt/loreena-mckennitt,HTTP/2.0,200,11265,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:37:22 +0100,2025-04-17,05:37:22,5,GET,/castles/nggallery/italy/chatel-argent-italy,/castles/nggallery/italy/chatel-argent-italy,HTTP/2.0,200,10114,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:37:44 +0100,2025-04-17,05:37:44,5,POST,/wp-cron.php?doing_wp_cron=1744864663.3862791061401367187500,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:37:44 +0100,2025-04-17,05:37:44,5,GET,/wp-json/,/wp-json/,HTTP/2.0,200,13253,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:38:04 +0100,2025-04-17,05:38:04,5,GET,/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.9.4.2,/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js,HTTP/2.0,200,13851,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:38:25 +0100,2025-04-17,05:38:25,5,GET,/music/feed/,/music/feed/,HTTP/2.0,200,416,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:38:47 +0100,2025-04-17,05:38:47,5,POST,/wp-cron.php?doing_wp_cron=1744864726.1360430717468261718750,/wp-cron.php,HTTP/1.1,499,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:38:47 +0100,2025-04-17,05:38:47,5,GET,/travels/nggallery/norway,/travels/nggallery/norway,HTTP/2.0,200,9636,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:39:08 +0100,2025-04-17,05:39:08,5,GET,/travels/nggallery/turkey,/travels/nggallery/turkey,HTTP/2.0,200,9652,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:40:13 +0100,2025-04-17,05:40:13,5,POST,/wp-cron.php?doing_wp_cron=1744864813.5849070549011230468750,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
47.128.25.137,17/Apr/2025:05:40:13 +0100,2025-04-17,05:40:13,5,GET,/music/nggallery/music/album/capercaillie,/music/nggallery/music/album/capercaillie,HTTP/2.0,200,9721,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
20.171.207.17,17/Apr/2025:05:41:14 +0100,2025-04-17,05:41:14,5,GET,/wp-content/gallery/loreena-mckennitt-20080713-brescia/f178491072-thumb.jpg,/wp-content/gallery/loreena-mckennitt-20080713-brescia/f178491072-thumb.jpg,HTTP/2.0,200,394974,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:41:35 +0100,2025-04-17,05:41:35,5,GET,/wp-content/gallery/loreena-mckennitt-20080713-brescia/f181938752-thumb.jpg,/wp-content/gallery/loreena-mckennitt-20080713-brescia/f181938752-thumb.jpg,HTTP/2.0,200,439035,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:41:56 +0100,2025-04-17,05:41:56,5,POST,/wp-cron.php?doing_wp_cron=1744864915.7708070278167724609375,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:41:56 +0100,2025-04-17,05:41:56,5,GET,/travels,/travels,HTTP/2.0,301,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:42:17 +0100,2025-04-17,05:42:17,5,GET,/wp-content/gallery/royal-palace-of-turin-italy/MG_3019-thumb.jpg,/wp-content/gallery/royal-palace-of-turin-italy/MG_3019-thumb.jpg,HTTP/2.0,200,1127199,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:42:38 +0100,2025-04-17,05:42:38,5,POST,/wp-cron.php?doing_wp_cron=1744864957.9052290916442871093750,/wp-cron.php,HTTP/1.1,200,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:42:38 +0100,2025-04-17,05:42:38,5,GET,/xmlrpc.php,/xmlrpc.php,HTTP/2.0,405,42,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:42:59 +0100,2025-04-17,05:42:59,5,GET,/travels/nggallery/ireland,/travels/nggallery/ireland,HTTP/2.0,200,9784,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:43:20 +0100,2025-04-17,05:43:20,5,GET,/wp-json/wp/v2/posts/1180,/wp-json/wp/v2/posts/1180,HTTP/2.0,200,2601,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:43:43 +0100,2025-04-17,05:43:43,5,POST,/wp-cron.php?doing_wp_cron=1744865022.0174179077148437500000,/wp-cron.php,HTTP/1.1,499,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:43:43 +0100,2025-04-17,05:43:43,5,GET,/music/nggallery/album/alan-stivell,/music/nggallery/album/alan-stivell,HTTP/2.0,200,11150,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:44:04 +0100,2025-04-17,05:44:04,5,GET,/music/nggallery/album/ian-anderson,/music/nggallery/album/ian-anderson,HTTP/2.0,200,10714,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:44:25 +0100,2025-04-17,05:44:25,5,GET,/music/nggallery/album/altan,/music/nggallery/album/altan,HTTP/2.0,200,11444,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
20.171.207.17,17/Apr/2025:05:46:37 +0100,2025-04-17,05:46:37,5,GET,/wp-content/gallery/ian-anderson-20081216-turin/thumbs/thumbs_f136719232-thumb.jpg,/wp-content/gallery/ian-anderson-20081216-turin/thumbs/thumbs_f136719232-thumb.jpg,HTTP/2.0,200,29051,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
84.203.1.217,17/Apr/2025:05:47:01 +0100,2025-04-17,05:47:01,5,POST,/wp-cron.php?doing_wp_cron=1744865219.9717020988464355468750,/wp-cron.php,HTTP/1.1,499,0,WordPress/6.8; https://website.local.lan
20.171.207.17,17/Apr/2025:05:47:01 +0100,2025-04-17,05:47:01,5,GET,/music/nggallery/album/alan-stivell/page/2,/music/nggallery/album/alan-stivell/page/2,HTTP/2.0,200,11189,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
